id,code,name,asset_type,utility_type,lifecycle_status,verification_status,zone_id,map_x,map_y,attachedMetersCount,outboundConnectionsCount,inboundConnectionsCount
ffaca9b4-8811-4302-a586-34094ef83ac8,TEST-A2-DB8A56,Thiết bị A2,WORKSHOP,UNKNOWN,ACTIVE,UNVERIFIED,,,,1,0,0
61d939e1-b06b-4a14-bafb-ec5254b7228f,TEST-POS-174D9F,Thiết bị định vị,WAREHOUSE,UNKNOWN,ACTIVE,UNVERIFIED,,0.01,0.01,0,0,0
87108a05-6f3a-4d0e-a3e1-c78a4217c876,TEST-POS-1D8274,Thiết bị định vị,WAREHOUSE,UNKNOWN,ACTIVE,UNVERIFIED,,0.01,0.01,0,0,0
f1b587c9-ff0b-438f-982a-28a86d0cb6bb,TEST-POS-34206D,Thiết bị định vị,WAREHOUSE,UNKNOWN,ACTIVE,UNVERIFIED,,0.01,0.01,0,0,0
fa56ce7f-f88d-44ca-8e35-994ecb761b41,TEST-POS-45A087,Thiết bị định vị,WAREHOUSE,UNKNOWN,ACTIVE,UNVERIFIED,,,,0,0,0
0b0c23ad-a0bc-40d2-8fd4-d3b4c28f8dea,TEST-POS-572425,Thiết bị định vị,WAREHOUSE,UNKNOWN,ACTIVE,UNVERIFIED,,0.01,0.01,0,0,0
5890b444-d0de-4afe-9797-d5d531caa598,TEST-POS-59FEDC,Thiết bị định vị,WAREHOUSE,UNKNOWN,ACTIVE,UNVERIFIED,,0.01,0.01,0,0,0
ff7a674b-fee3-4f45-91a5-44f0665bf29f,TEST-POS-79B0BF,Thiết bị định vị,WAREHOUSE,UNKNOWN,ACTIVE,UNVERIFIED,,0.35,0.15,0,0,0
c46b46d9-ec88-4cef-9b5f-01bd63564cfc,TEST-POS-92E3F7,Thiết bị định vị,WAREHOUSE,UNKNOWN,ACTIVE,UNVERIFIED,,0.01,0.01,0,0,0
973f64e1-97c9-4193-b788-184d889af6e0,TEST-POS-A0C9D2,Thiết bị định vị,WAREHOUSE,UNKNOWN,ACTIVE,UNVERIFIED,,0.01,0.01,0,0,0
5fa783c0-b0f4-445d-a5c1-590a98bceb42,TEST-POS-B31694,Thiết bị định vị,WAREHOUSE,UNKNOWN,ACTIVE,UNVERIFIED,,0.01,0.01,0,0,0
ff91ab47-f5b6-4f86-be88-845bab1e4ca0,TEST-POS-DDBF0A,Thiết bị định vị,WAREHOUSE,UNKNOWN,ACTIVE,UNVERIFIED,,0.01,0.01,0,0,0
1a3c4edb-77b7-4d1a-b5ab-4b154c970942,TEST-POS-F17A40,Thiết bị định vị,WAREHOUSE,UNKNOWN,ACTIVE,UNVERIFIED,,,,0,0,0
6fb6186a-97e9-44d3-b411-ff32fa3ab351,TEST-REJ-09A474,Thiết bị bị đề xuất sai,WAREHOUSE,UNKNOWN,ACTIVE,UNVERIFIED,,,,0,0,0
23373f3b-9699-41ba-9ef2-caaef20bb0a6,TEST-REJ-3CE15A,Thiết bị bị đề xuất sai,WAREHOUSE,UNKNOWN,ACTIVE,UNVERIFIED,,,,0,0,0
84e50653-56d3-45ac-9271-b6f1a328b7cd,TEST-REJ-4BBD73,Thiết bị bị đề xuất sai,WAREHOUSE,UNKNOWN,ACTIVE,UNVERIFIED,,,,0,0,0
d7278e9f-2349-4834-8338-c4621dc57933,TEST-REJ-5B0675,Thiết bị bị đề xuất sai,WAREHOUSE,UNKNOWN,ACTIVE,UNVERIFIED,,,,0,0,0
d7d051b5-d303-4813-bd4a-14c00b10eac5,TEST-REJ-A53D65,Thiết bị bị đề xuất sai,WAREHOUSE,UNKNOWN,ACTIVE,UNVERIFIED,,,,0,0,0
2607e257-16a6-42f7-b254-20bb7dc42c41,TEST-REJ-B4E1E7,Thiết bị bị đề xuất sai,WAREHOUSE,UNKNOWN,ACTIVE,UNVERIFIED,,,,0,0,0
ac3fdfe3-3362-4218-891b-67e0a58f450b,TEST-REJ-BAC26F,Thiết bị bị đề xuất sai,WAREHOUSE,UNKNOWN,ACTIVE,UNVERIFIED,,,,0,0,0
292fb23d-c8c0-452f-90d9-19bd12492613,TEST-REJ-BBED08,Thiết bị bị đề xuất sai,WAREHOUSE,UNKNOWN,ACTIVE,UNVERIFIED,,,,0,0,0
72d2b731-6fa2-4710-9903-ac29f8eded4b,TEST-REJ-C4CEB7,Thiết bị bị đề xuất sai,WAREHOUSE,UNKNOWN,ACTIVE,UNVERIFIED,,,,0,0,0
a9510f0f-d863-42dc-9104-7c28bb38182b,TEST-REJ-C62022,Thiết bị bị đề xuất sai,WAREHOUSE,UNKNOWN,ACTIVE,UNVERIFIED,,,,0,0,0
5b043e27-dbe4-4303-beeb-552ecbf4cc70,TEST-REJ-E7738C,Thiết bị bị đề xuất sai,WAREHOUSE,UNKNOWN,ACTIVE,UNVERIFIED,,,,0,0,0
7be3ea33-263f-41ba-b858-c69077e556f4,TEST-REJ-EE2FF9,Thiết bị bị đề xuất sai,WAREHOUSE,UNKNOWN,ACTIVE,UNVERIFIED,,,,0,0,0
31ce0065-7b46-4139-a25a-07e2b5a5e0d3,TEST-VERIF-263751,Thiết bị kiểm tra xác minh,WORKSHOP,UNKNOWN,ACTIVE,VERIFIED,,,,0,0,0
f2d69b8d-e8b2-4bb8-9527-d94b244081f2,TEST-VERIF-2A0A18,Thiết bị kiểm tra xác minh,WORKSHOP,UNKNOWN,ACTIVE,VERIFIED,,,,0,0,0
65e6635d-a25d-40d4-8757-615abef42da0,TEST-VERIF-411B3C,Thiết bị kiểm tra xác minh,WORKSHOP,UNKNOWN,ACTIVE,VERIFIED,,,,0,0,0
809cbe4b-674c-4f63-8021-cd980319be40,TEST-VERIF-560253,Thiết bị kiểm tra xác minh,WORKSHOP,UNKNOWN,ACTIVE,VERIFIED,,,,0,0,0
8b5f7ef8-3c91-4d41-a9b4-64bc56d30607,TEST-VERIF-5CF685,Thiết bị kiểm tra xác minh,WORKSHOP,UNKNOWN,ACTIVE,VERIFIED,,,,0,0,0
6b4bb187-a4ef-41b7-b071-4603f1bf5ce7,TEST-VERIF-7DFBB0,Thiết bị kiểm tra xác minh,WORKSHOP,UNKNOWN,ACTIVE,VERIFIED,,,,0,0,0
f94c1d1e-99c2-47ac-9c2b-b7efccc03337,TEST-VERIF-931B99,Thiết bị kiểm tra xác minh,WORKSHOP,UNKNOWN,ACTIVE,VERIFIED,,,,0,0,0
a7ec0090-8b10-4f77-a35f-75fa3ffbc189,TEST-VERIF-ADFB92,Thiết bị kiểm tra xác minh,WORKSHOP,UNKNOWN,ACTIVE,VERIFIED,,,,0,0,0
a290637d-4ecb-4dbb-8dab-c7e7143d3a2d,TEST-VERIF-E2C0B3,Thiết bị kiểm tra xác minh,WORKSHOP,UNKNOWN,ACTIVE,VERIFIED,,,,0,0,0
2d4d8295-eae3-4ed2-9c71-325f6332a3d0,TEST-VERIF-EC095A,Thiết bị kiểm tra xác minh,WORKSHOP,UNKNOWN,ACTIVE,VERIFIED,,,,0,0,0
be5c21c8-0272-4826-82c6-8ebee5153cb4,TEST-VERIF-F60054,Thiết bị kiểm tra xác minh,WORKSHOP,UNKNOWN,ACTIVE,VERIFIED,,,,0,0,0
01b72053-215e-41e2-9c27-d84b5beb2f47,TEST-VERIF-F74697,Thiết bị kiểm tra xác minh,WORKSHOP,UNKNOWN,ACTIVE,VERIFIED,,,,0,0,0
870dbc32-869f-44b8-ba49-7646b69b72fa,TR-ST-1496,Trạm Biến Áp Nguồn,FACILITY,UNKNOWN,ACTIVE,VERIFIED,,,,0,1,0
ded3de89-f502-4851-a645-0139392c51f8,TR-ST-21EE,Trạm Biến Áp Nguồn,FACILITY,UNKNOWN,ACTIVE,VERIFIED,,,,0,1,0
8f6763f7-9f02-4c53-a88b-837208fdd6de,TR-ST-2DE2,Trạm Biến Áp Nguồn,FACILITY,UNKNOWN,ACTIVE,VERIFIED,,,,0,1,0
11b554a5-88f0-4b51-b943-8cf6d8811638,TR-ST-36D8,Trạm Biến Áp Nguồn,FACILITY,UNKNOWN,ACTIVE,VERIFIED,,,,0,1,0
18785015-5eaa-475c-b91d-fb2a902a2d64,TR-ST-3A20,Trạm Biến Áp Nguồn,FACILITY,UNKNOWN,ACTIVE,VERIFIED,,,,0,1,0
7465f303-deec-44cc-bc66-54e8b7cb41f6,TR-ST-5CC1,Trạm Biến Áp Nguồn,FACILITY,UNKNOWN,ACTIVE,VERIFIED,,,,0,0,0
4098f294-2767-44a0-88ee-e7b56683b1c6,TR-ST-80A4,Trạm Biến Áp Nguồn,FACILITY,UNKNOWN,ACTIVE,VERIFIED,,,,0,1,0
54ca53fc-23c1-4a2a-89d9-207639ea66b2,TR-ST-B4A0,Trạm Biến Áp Nguồn,FACILITY,UNKNOWN,ACTIVE,VERIFIED,,,,0,1,0
d9f20734-8b64-4de5-96c3-bcbc7c12ff0d,TR-ST-C6CD,Trạm Biến Áp Nguồn,FACILITY,UNKNOWN,ACTIVE,VERIFIED,,,,0,1,0
58de5cf1-4343-4516-877f-5e7fd7075271,TR-ST-D69A,Trạm Biến Áp Nguồn,FACILITY,UNKNOWN,ACTIVE,VERIFIED,,,,0,1,0
1d6286a9-68ae-4739-9041-c7adb14510ac,TR-ST-EAEB,Trạm Biến Áp Nguồn,FACILITY,UNKNOWN,ACTIVE,VERIFIED,,,,0,1,0
b60f04fb-102b-4f89-a4e7-f623ad8fd419,TR-ST-F45F,Trạm Biến Áp Nguồn,FACILITY,UNKNOWN,ACTIVE,VERIFIED,,,,0,1,0
a2fdd3a2-6301-4662-bf64-3236f2334ee3,W-DST-3c0390,Trụ Nước Tàu Cầu Cảng,WATER_POINT,UNKNOWN,ACTIVE,VERIFIED,,,,0,0,1
dacfe0a7-0a83-4ee6-8bbe-706ea13809df,W-DST-4767dc,Trụ Nước Tàu Cầu Cảng,WATER_POINT,UNKNOWN,ACTIVE,VERIFIED,,,,0,0,1
c0eee923-a4a6-4a79-bde7-6c3291a8d5fb,W-DST-5fd06c,Trụ Nước Tàu Cầu Cảng,WATER_POINT,UNKNOWN,ACTIVE,VERIFIED,,,,0,0,1
aa6e478a-59d1-48bf-9c3a-c56a19d8d36d,W-DST-850914,Trụ Nước Tàu Cầu Cảng,WATER_POINT,UNKNOWN,ACTIVE,VERIFIED,,,,0,0,1
4466aa02-79af-422f-b648-cf4ddfc4fbe9,W-DST-a5d116,Trụ Nước Tàu Cầu Cảng,WATER_POINT,UNKNOWN,ACTIVE,VERIFIED,,,,0,0,1
07e106a4-dcf7-4bed-92c2-a37901a6c655,W-DST-b7d248,Trụ Nước Tàu Cầu Cảng,WATER_POINT,UNKNOWN,ACTIVE,VERIFIED,,,,0,0,1
a0e31784-aea6-4e32-a1fe-182da74475c1,W-DST-beb6b5,Trụ Nước Tàu Cầu Cảng,WATER_POINT,UNKNOWN,ACTIVE,VERIFIED,,,,0,0,1
cad9cead-a968-47a5-bb53-7b0bef13b2cf,W-SRC-0bb7d8,Đài Nước Cảng,WATER_POINT,UNKNOWN,ACTIVE,VERIFIED,,,,0,1,0
7fca6baf-ca46-4f9c-b5a7-accc7439d625,W-SRC-51ca5a,Đài Nước Cảng,WATER_POINT,UNKNOWN,ACTIVE,VERIFIED,,,,0,1,0
4fdf6189-b00a-4243-84d4-c1a3305bed71,W-SRC-53ff96,Đài Nước Cảng,WATER_POINT,UNKNOWN,ACTIVE,VERIFIED,,,,0,1,0
2f295b69-6369-4658-b0a6-e1f556bb3a0e,W-SRC-7dc6eb,Đài Nước Cảng,WATER_POINT,UNKNOWN,ACTIVE,VERIFIED,,,,0,1,0
31a59bd7-df1a-4dfd-b17a-d73dc95d7826,W-SRC-97a336,Đài Nước Cảng,WATER_POINT,UNKNOWN,ACTIVE,VERIFIED,,,,0,1,0
d887c3ea-52f3-4cba-b385-487d1e0a4acf,W-SRC-c3495e,Đài Nước Cảng,WATER_POINT,UNKNOWN,ACTIVE,VERIFIED,,,,0,1,0
6ff5778f-a951-498a-a54e-3d08b75f2e63,W-SRC-f08093,Đài Nước Cảng,WATER_POINT,UNKNOWN,ACTIVE,VERIFIED,,,,0,1,0
